user_id,name,preference,age,food_id,food_name,food_category,food_subcategory,processing_level,caffeine_content_mg,flavor_profile,common_allergens,glycemic_index,inflammatory_index,calories_kcal,impact_on_cramps,impact_on_bloating,impact_on_headache,impact_on_mood_swings,impact_on_fatigue,impact_on_acne
26.02624753362897,User5,Low Carb,37.11632329910671,16.05803036896784,Greek Yogurt,Dairy,Chocolate,Minimally Processed,0.0,Sour,Dairy,32.952625202119755,1.0,123.7965826235329,Neutral,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
1.0,User5,Low Carb,37.715045248806774,27.339965615204424,Peppermint Tea,Beverages,Herbal Tea,Minimally Processed,0.0,Bitter,,32.99998787413161,1.603960793434802,119.78739385813074,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
29.285659052583064,User5,Low Carb,34.179424098467955,23.457438262836888,Almonds,Nuts & Seeds,Tree Nuts,Minimally Processed,0.0,Neutral,Nuts,69.54556257148509,3.0502156677910457,634.5805125103947,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User5,Balanced,36.20206485570505,24.652912420911875,Salmon,Legumes,Lentils,Minimally Processed,0.0,Neutral,,51.06250224050291,2.2364093769619915,97.45977885607373,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
22.071871023379543,User5,Low Carb,37.625474457912944,12.511692471196467,Chicken Breast,Proteins,Poultry,Natural,0.0,Neutral,,59.33098579764227,4.127923734264887,143.14993764944614,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User905,Low Carb,37.225499772559424,3.2191974287375515,Bananas,Fruits,Tropical Fruits,Natural,3.420838039815315,Sweet,,41.27301351473884,3.6639391367840575,69.87862617364442,Beneficial,Neutral,Neutral,Neutral,Neutral,Beneficial
6.04794677737045,User5,High Protein,38.15302995577047,27.88910652965756,Red Wine,Beverages,Alcohol,Minimally Processed,0.0,Bitter,,41.31624448500377,4.359890647353197,25.109967183755487,Neutral,Neutral,Beneficial,Neutral,Neutral,Neutral
29.689336133987894,User6,High Protein,58.53629603539153,32.88268537276469,Olive Oil,Oils & Fats,Plant Oils,Minimally Processed,1.925670210238014,Neutral,,54.73768135757039,6.874141706142195,888.7828678801709,Harmful,Harmful,Harmful,Beneficial,Neutral,Neutral
11.619559198721337,User6,Low Carb,60.0922681626376,8.355307203159704,Chicken Breast,Vegetables,Leafy Greens,Natural,0.0077728782700520315,Bitter,,68.91228586638141,9.925219974346781,61.982451222655655,Neutral,Harmful,Harmful,Neutral,Beneficial,Beneficial
31.982106162017647,User6,Low Carb,59.06344818407686,21.465646005958156,White Bread,Grains,Bread,Highly Processed,1.4271552251722641,Neutral,Gluten,35.14143861425603,3.2158012468262966,193.9164393085813,Neutral,Neutral,Neutral,Beneficial,Beneficial,Harmful
1.0,User6,Low Carb,61.73210601840603,11.770388693241735,Salmon,Proteins,Fish,Natural,0.0,Spicy,,43.056807025016745,3.2873259469415377,164.54578058275052,Neutral,Neutral,Neutral,Beneficial,Neutral,Neutral
1.0,User6,Low Carb,58.30189254060684,30.00869179690323,Greek Yogurt,Herbs & Spices,Spices,Natural,0.0,Spicy,,38.320461717537015,7.678125977271933,11.040721225224312,Harmful,Harmful,Beneficial,Neutral,Neutral,Neutral
10.4170133076466,User6,Low Carb,60.42987065326845,28.760509361545292,Coffee,Beverages,Coffee,Minimally Processed,148.9776295459719,Bitter,,56.4595131521971,4.955850438957287,62.98192614962005,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
66.07197119942833,User6,High Protein,60.728771962542,4.759671848942804,Coffee,Grains,Tropical Fruits,Natural,0.6164624624266286,Neutral,,37.83546218187716,8.808866440085218,40.8815526034033,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
1.0,User6,Low Carb,59.86135047789184,24.940272828974347,Black Beans,Legumes,Beans,Minimally Processed,0.0,Neutral,Nuts,30.0,1.9603308547928853,113.15596641926936,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
25.68557001078304,User6,Low Carb,58.61389117969402,25.567124594858598,Chia Seeds,Confectionery,Seeds,Natural,0.0,Neutral,,41.770467639686665,4.1110253333378,513.5749393179699,Beneficial,Neutral,Neutral,Neutral,Neutral,Neutral
1.419676742428373,User927,Balanced,33.053152019549835,1.470950643854313,Blueberries,Fruits,Berries,Natural,2.098020351282031,Sweet,,69.5929231049739,8.572341075405497,37.37312402542992,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
20.28746581370627,User7,High Protein,33.33638593845134,22.798118138012725,Chia Seeds,Nuts & Seeds,Spices,Natural,0.0,Neutral,nan,39.55695743114224,4.182512497616289,530.2958918758499,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
8.598331472092816,User7,Balanced,32.61342046665308,29.304722301817804,Coffee,Beverages,Coffee,Minimally Processed,150.0,Bitter,,55.14636309511501,4.98249471875368,48.12601490700507,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User7,Balanced,31.24242016534069,16.53665814670633,Kefir,Dairy,Kefir,Minimally Processed,0.0,Sour,Dairy,70.0,5.902203346785024,286.1296311818732,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
47.06190599801663,User7,High Protein,34.87756017992151,10.911355796056917,Chicken Breast,Proteins,Poultry,Natural,0.0,Neutral,,57.40128610013467,3.517731777952216,102.49247595204491,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User7,Balanced,35.03092504388048,7.969112934425815,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0.0,Sweet,,54.66406856697004,4.761867443183915,8.173241904574999,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
1.0,User7,Balanced,31.76919932620608,18.675206573509428,Cheddar Cheese,Dairy,Cheese,Minimally Processed,0.0,Sweet,Dairy,57.60926227549225,9.999052575701548,136.3165098275416,Harmful,Harmful,Harmful,Beneficial,Neutral,Beneficial
22.087226012636165,User7,Balanced,32.68103679756598,21.748550601157373,Almonds,Nuts & Seeds,Tree Nuts,Natural,0.884210673134019,Neutral,Nuts,70.0,2.586913842699248,660.3320492868727,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
25.136449573837126,User7,Balanced,32.95945666535657,26.820596203384028,Peppermint Tea,Beverages,Herbal Tea,Highly Processed,0.0,Bitter,,32.889558248575156,2.0979954599273327,125.82653994489684,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
1.0,User7,Balanced,32.34826571324887,3.2088262267150784,Bananas,Fruits,Tropical Fruits,Natural,1.8957599211255567,Sweet,,41.603769764536835,2.5591915975111084,140.212636331111,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
49.847188820670205,User8,Balanced,34.57657408936665,14.807310812236231,Tofu,Proteins,Berries,Minimally Processed,0.0,Neutral,Soy,60.46453007034518,8.851437904486241,92.03509125448359,Harmful,Harmful,Harmful,Neutral,Beneficial,Neutral
1.0,User8,Balanced,36.564955311073966,33.654625513566266,Coconut Oil,Oils & Fats,Plant Oils,Minimally Processed,1.481865889229619,Sweet,,47.81514750029439,2.2782281126099697,899.0,Beneficial,Beneficial,Neutral,Neutral,Beneficial,Neutral
15.714221435946047,User8,Balanced,34.607771697316295,21.2686542332163,Brown Rice,Grains,Whole Grains,Minimally Processed,4.071699033448547,Neutral,,48.85394390397118,4.500085576752117,239.95869455244537,Neutral,Beneficial,Neutral,Neutral,Neutral,Neutral
7.60102302784336,User8,High Protein,37.08348625823934,27.547666004952326,Coffee,Beverages,Coffee,Minimally Processed,147.1624812850499,Bitter,,54.33405667225728,4.755030217589627,69.11992811593183,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User8,Balanced,36.517385366901365,14.400582792835444,Chicken Breast,Proteins,Poultry,Natural,0.0,Neutral,,58.31764572953982,3.770309732195683,142.3807595941377,Neutral,Neutral,Neutral,Beneficial,Neutral,Neutral
1.0,User8,Balanced,35.40642620377697,17.172697133875836,Kefir,Dairy,Kefir,Minimally Processed,1.3459890471491296,Sour,Dairy,70.0,5.902095434617094,312.7816353751361,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2.4495514090010904,User8,Balanced,34.377591169337535,30.56588998077884,Turmeric,Herbs & Spices,Spices,Natural,0.0,Bitter,,46.07427682940647,9.568905694546258,5.857979610278527,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
43.893213590872186,User8,Balanced,34.795449869797835,12.361860929058775,Grass-fed Beef,Proteins,Red Meat,Natural,0.1228880200344106,Sweet,,60.0204588270781,5.070926566670319,129.44556175057878,Beneficial,Neutral,Neutral,Neutral,Neutral,Neutral
28.734173890078296,User8,Balanced,35.63473683501095,30.91631260092664,Ginger,Herbs & Spices,Spices,Minimally Processed,2.4343081325546168,Spicy,,40.166822803224086,7.526563655713478,0.0,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
1.0,User8,Balanced,34.57584042170832,15.779637962726143,Greek Yogurt,Dairy,Yogurt,Minimally Processed,1.1158201240863872,Sour,Dairy,35.66218081492393,1.2130429011649178,122.21904351096686,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
1.0,User8,High Protein,34.74189488062766,24.94192201785214,Chia Seeds,Nuts & Seeds,Seeds,Natural,0.0,Neutral,,40.15498499119735,4.084290801093093,519.4396331611398,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User9,High Protein,62.334964973248304,7.66306134861662,Broccoli,Vegetables,Red Meat,Natural,0.0,Bitter,,51.5468904492911,9.237408895396912,52.57543582560132,Harmful,Harmful,Neutral,Neutral,Neutral,Beneficial
1.0,User9,High Protein,63.63197768560594,25.698733969208547,Lentils,Legumes,Root Vegetables,Minimally Processed,0.0,Neutral,,51.810625999957,1.9652318028807123,102.76300142914532,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
23.537338051587163,User9,High Protein,65.0,12.791976054944572,Tofu,Proteins,Plant Protein,Minimally Processed,0.0,Neutral,Soy,57.67661950178417,9.234291501032704,78.39905413671943,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
16.716230080783784,User802,High Protein,63.12589395245584,23.35416732049193,Chia Seeds,Nuts & Seeds,Seeds,Natural,0.6744652536492439,Neutral,,40.95338205102143,4.556703035193409,516.3304827707898,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
73.36735364043267,User9,High Protein,62.8250739109805,34.56121490066728,Dark Chocolate,Confectionery,Chocolate,Minimally Processed,19.83687615587012,Bitter,,65.61202214664965,7.795950071144034,37.3772022574187,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
58.88351416456212,User9,High Protein,64.04441073201575,20.549903078653116,Quinoa,Grains,Pseudograins,Minimally Processed,1.22872318794312,Neutral,,39.29403791621968,7.760648320991566,161.88569777619165,Harmful,Beneficial,Harmful,Beneficial,Beneficial,Harmful
39.230533019083765,User9,High Protein,60.9316903910064,11.891214352696235,Grass-fed Beef,Proteins,Red Meat,Natural,0.0,Neutral,,59.3485489587006,5.734620325125199,126.18805476279587,Neutral,Neutral,Neutral,Neutral,Neutral,Harmful
17.192095556645718,User843,High Protein,65.0,20.901510688788417,Broccoli,Grains,Whole Grains,Minimally Processed,0.0,Neutral,,49.15375212069556,4.051936486404146,240.41941465398983,Neutral,Neutral,Beneficial,Neutral,Neutral,Beneficial
24.670056749214197,User10,High Protein,29.44197883516563,5.003820953563344,Spinach,Vegetables,Leafy Greens,Natural,0.0,Bitter,,63.293534817867844,1.798369026013688,42.58064729506077,Beneficial,Beneficial,Beneficial,Neutral,Beneficial,Beneficial
53.37641197510941,User10,High Protein,30.649705715171546,34.54943621747058,Dark Chocolate,Confectionery,Chocolate,Minimally Processed,18.63765421409546,Bitter,,68.28346890182219,7.695252272066026,0.0,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
66.88023354750214,User10,High Protein,29.45815039378298,17.011610064663277,Cheddar Cheese,Dairy,Cheese,Minimally Processed,3.966940738297139,Salty,Dairy,56.44230293031671,9.99375862085721,106.35220993254552,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
35.43469854128726,User10,High Protein,29.297642993122246,25.183030102856208,Lentils,Legumes,Lentils,Minimally Processed,0.0,Neutral,,51.3384331419603,1.7951790405328416,108.92876755311016,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Neutral
1.0,User10,High Protein,31.27044555246659,15.6072171784218,Grass-fed Beef,Proteins,Red Meat,Natural,0.0,Neutral,,57.724506165696624,5.356088284374603,108.22438045228064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
4.563127495746917,User10,High Protein,30.486096271434825,22.156758054149194,Flaxseeds,Nuts & Seeds,Seeds,Natural,5.263188029004237,Bitter,,57.66312974051838,8.840398554980261,583.1460633137882,Harmful,Harmful,Harmful,Neutral,Neutral,Neutral
18.31254107702678,User82,High Protein,30.188460699050914,10.078328571468441,Salmon,Proteins,Coffee,Natural,0.0,Neutral,,41.704818784330804,3.1564164772149876,149.26662086482187,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
8.039292176786452,User10,High Protein,29.074454774817653,9.279692286033162,Sweet Potatoes,Vegetables,Root Vegetables,Natural,3.2084947320181723,Sweet,,53.57702842740871,5.178884403605522,8.170923744832125,Neutral,Beneficial,Neutral,Neutral,Neutral,Beneficial
1.0,User10,High Protein,29.21880959490403,5.013532791785558,Bananas,Fruits,Tropical Fruits,Natural,4.702240583686799,Sweet,,41.97509858697961,3.07142520035959,89.58634017961796,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
1.0,User11,Balanced,55.07864643169982,2.7010446344456995,Strawberries,Fruits,Berries,Natural,4.307714210295407,Sweet,,42.44701777450429,9.287378926337984,50.36926747043492,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
14.116738757957986,User11,Balanced,52.999892911595936,4.180748169112929,Avocados,Fruits,Tropical Fruits,Natural,1.2167998189872977,Neutral,,39.82433939330642,8.997218994750511,69.74193361065028,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
34.91163086225563,User11,Balanced,54.751834879537554,10.7433948771953,Chicken Breast,Proteins,Poultry,Natural,0.0,Neutral,Dairy,58.68274754123907,4.095313496575182,112.97395419273717,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
20.445496979409256,User11,Balanced,54.652675074089544,13.827263385788909,Tofu,Proteins,Plant Protein,Minimally Processed,0.0,Neutral,Soy,58.97149758003906,9.317856526086533,120.12956520321478,Harmful,Harmful,Harmful,Neutral,Neutral,Beneficial
1.0,User11,Balanced,55.02429661248855,8.134898999965696,Spinach,Vegetables,Leafy Greens,Natural,1.685631031614427,Bitter,,64.97766749080087,2.026340685356765,33.06290886393474,Beneficial,Beneficial,Beneficial,Neutral,Neutral,Beneficial
27.505022619497904,User7,Balanced,56.70958601405355,14.326949750790975,Grass-fed Beef,Proteins,Red Meat,Natural,0.0,Neutral,,55.98939342179843,5.0513468622938635,98.33495913418318,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
20.3932667573092,User667,Balanced,55.639667735265476,14.842603064872055,Eggs,Proteins,Eggs,Natural,0.0,Neutral,Soy,38.14356450379299,2.42591400059387,147.98510063747858,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Neutral
18.066552618197466,User11,Balanced,56.43072108130989,1.29979801628606,Blueberries,Fruits,Yogurt,Natural,3.2235434601079436,Sweet,,70.0,8.508816061228938,101.3697024921567,Harmful,Harmful,Harmful,Neutral,Beneficial,Beneficial
19.212696364656335,User628,Balanced,54.61985672979384,8.206574452039966,Garlic,Vegetables,Alliums,Natural,0.0,Spicy,,30.0,9.0663912813458,64.71758504885167,Harmful,Harmful,Harmful,Beneficial,Beneficial,Beneficial
12.143468449412376,User11,Balanced,55.042884577550225,31.61382705400329,Ginger,Herbs & Spices,Spices,Natural,0.9894676811412206,Spicy,,39.35984061215605,8.10964137095363,15.591951904539222,Harmful,Harmful,Harmful,Neutral,Beneficial,Neutral
1.0,User11,High Protein,55.97102882554989,9.731899166203457,Sweet Potatoes,Vegetables,Root Vegetables,Natural,0.0,Sweet,,52.7728667393551,5.359695346970421,24.04879918072874,Neutral,Neutral,Neutral,Neutral,Neutral,Beneficial
1.77032029774365,User12,Low Carb,25.457019556470268,25.133177614161866,Chia Seeds,Nuts & Seeds,Seeds,Natural,1.3182901295241094,Neutral,,39.75291629811504,3.5707515940438777,524.8916312298875,Neutral,Beneficial,Neutral,Neutral,Neutral,Neutral
18.680884152596974,User12,Low Carb,25.098765978475196,23.37289710060155,Almonds,Nuts & Seeds,Tree Nuts,Natural,1.6011027336217112,Neutral,Nuts,70.0,3.451602080895481,660.5430938915348,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User12,Low Carb,24.535717881731188,29.84467648461103,Red Wine,Beverages,Alcohol,Minimally Processed,0.0,Bitter,,39.67861659075273,4.266670810937045,3.9476942576393586,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1.0,User760,Low Carb,25.747170549435815,26.609363980226092,Black Beans,Legumes,Beans,Minimally Processed,0.0,Neutral,,30.06366635431912,2.0513878844844506,116.6738267391186,Beneficial,Beneficial,Beneficial,Beneficial,Beneficial,Harmful
